,23215,2,2
7646,09/04/2013,13:22:27,4427,6,3
7647,12/02/2013,13:35:27,30246,6,2
7648,15/05/2013,04:17:47,23758,4,1
7649,16/06/2013,18:45:37,33513,1,2
7650,04/04/2013,01:47:58,33836,3,1
7651,12/01/2013,01:50:01,33661,1,3
7652,13/02/2013,18:31:22,13609,5,3
7653,01/03/2013,03:13:35,15674,4,3
7654,15/03/2013,21:22:19,24670,2,2
7655,28/01/2013,11:26:13,33576,1,1
7656,24/01/2013,05:58:12,6451,3,2
7657,15/05/2013,06:06:43,13775,1,1
7658,14/02/2013,05:22:52,29300,6,1
7659,18/03/2013,06:21:40,15254,6,2
7660,27/02/2013,12:29:41,18724,2,3
7661,21/05/2013,13:36:02,28975,3,1
7662,20/03/2013,03:36:52,18571,6,1
7663,21/02/2013,14:53:24,24519,6,3
7664,26/03/2013,11:22:00,25892,2,1
7665,27/03/2013,05:05:47,21727,2,3
7666,05/02/2013,01:35:07,17861,4,3
7667,13/02/2013,21:46:02,21397,3,1
7668,24/02/2013,02:46:27,14145,5,2
7669,15/06/2013,04:50:32,34414,2,1
7670,19/05/2013,11:39:32,28974,5,3
7671,24/02/2013,05:45:47,25660,3,2
7672,07/01/2013,15:39:58,18245,6,1
7673,26/04/2013,16:39:08,19962,1,1
7674,11/03/2013,22:27:09,10971,4,2
7675,29/03/2013,13:32:39,4922,4,3
7676,19/03/2013,21:18:12,23634,6,3
7677,01/03/2013,23:38:17,12062,6,2
7678,16/06/2013,22:53:02,3073,3,2
7679,11/03/2013,22:43:28,5879,2,2
7680,05/05/2013,13:53:52,20912,6,3
7681,09/02/2013,00:48:12,2613,1,2
7682,20/04/2013,11:14:35,2756,5,2
7683,08/04/2013,00:58:11,39364,6,2
7684,01/06/2013,15:42:36,30833,2,1
7685,13/01/2013,14:22:39,22012,2,2
7686,02/05/2013,01:39:44,22174,2,1
7687,24/02/2013,22:01:56,39796,5,1
7688,07/05/2013,09:59:10,7932,1,1
7689,14/06/2013,07:46:10,7937,1,1
7690,15/05/2013,22:21:34,36020,1,3
7691,20/02/2013,17:35:26,29672,4,2
7692,21/04/2013,03:06:11,20900,1,1
7693,06/06/2013,08:00:43,18208,2,1
7694,07/02/2013,10:01:54,23964,6,1
7695,14/03/2013,21:46:05,29732,4,1
7696,17/03/2013,15:17:59,37863,5,1
7697,14/05/2013,04:34:25,33395,1,1
7698,07/03/2013,14:46:06,775,6,1
7699,03/04/2013,19:12:24,25403,1,1
7700,19/02/2013,21:22:16,14647,2,1
7701,07/01/2013,06:24:49,4770,3,3
7702,02/05/2013,07:52:03,17276,3,1
7703,20/05/2013,01:34:16,30159,4,2
7704,02/03/2013,12:41:46,34184,5,1
7705,04/03/2013,21:09:10,13228,4,2
7706,13/04/2013,06:55:19,5239,1,3
7707,25/03/2013,03:21:21,16427,3,3
7708,11/04/2013,21:58:41,15184,1,3
7709,03/02/2013,18:14:11,14825,4,1
7710,13/02/2013,14:33:18,29350,4,3
7711,19/04/2013,13:52:26,14650,4,3
7712,09/06/2013,06:04:11,38174,4,3
7713,25/03/2013,15:57:59,18530,2,3
7714,26/03/2013,17:10:49,39367,5,2
7715,01/02/2013,04:17:54,11137,6,1
7716,28/05/2013,16:15:37,27061,6,2
7717,11/04/2013,06:16:24,31835,5,2
7718,27/05/2013,08:09:33,25606,3,1
7719,03/02/2013,02:38:07,5338,3,3
7720,05/01/2013,11:23:53,14312,4,1
7721,22/05/2013,13:06:25,39837,5,3
7722,01/04/2013,05:43:58,10861,3,3
7723,10/01/2013,11:30:01,37144,4,3
7724,05/02/2013,19:13:25,27905,4,1
7725,08/02/2013,10:19:05,13427,4,3
7726,02/01/2013,18:05:59,1904,2,2
7727,10/03/2013,01:34:31,4865,5,3
7728,14/02/2013,13:17:23,8158,1,3
7729,15/03/2013,06:54:31,32197,6,3
7730,23/03/2013,10:01:15,33679,4,1
7731,06/04/2013,03:37:09,24484,1,1
7732,14/03/2013,06:50:26,12562,4,3
7733,27/05/2013,13:31:20,17714,2,2
7734,08/03/2013,03:19:11,9312,5,1
7735,21/01/2013,15:54:35,10837,3,3
7736,08/02/2013,07:01:47,16754,2,2
7737,13/04/2013,18:03:20,22749,6,2
7738,07/04/2013,17:39:31,9065,3,3
7739,18/05/2013,01:59:18,11321,6,3
7740,13/06/2013,06:50:46,29739,4,3
7741,25/03/2013,08:15:23,32130,5,3
7742,02/01/2013,19:57:37,31370,2,2
7743,20/04/2013,19:35:05,32775,1,3
7744,17/03/2013,06:07:41,11507,6,1
7745,30/03/2013,13:11:37,804,4,1
7746,04/01/2013,08:51:21,19050,2,1
7747,27/02/2013,23:35:58,32147,4,2
7748,20/03/2013,11:02:10,11144,5,3
7749,14/03/2013,21:28:04,24758,5,3
7750,07/04/2013,06:31:49,33859,2,2
7751,31/01/2013,20:00:37,31572,1,2
7752,24/01/2013,15:21:53,33584,4,2
7753,14/02/2013,00:02:17,30419,2,3
7754,19/05/2013,00:20:22,12477,4,3
7755,05/06/2013,05:35:21,8493,3,2
7756,06/02/2013,21:03:46,33122,3,2
7757,10/06/2013,03:32:30,18152,5,1
7758,06/02/2013,02:34:46,27063,1,1
7759,19/03/2013,22:17:42,21443,5,2
7760,26/05/2013,17:20:20,1800,5,1
7761,31/03/2013,09:58:58,25482,4,2
7762,22/05/2013,18:46:30,23514,3,2
7763,04/03/2013,13:13:22,2122,4,3
7764,24/03/2013,11:43:55,10806,6,3
7765,13/03/2013,12:39:34,25673,2,3
7766,01/04/2013,08:52:12,20536,2,3
7767,05/03/2013,12:58:53,14378,1,3
7768,02/06/2013,20:30:48,33009,1,3
7769,18/05/2013,16:12:41,27282,4,1
7770,20/02/2013,03:41:20,2668,1,2
7771,31/03/2013,11:22:39,30738,2,3
7772,27/03/2013,03:48:05,24746,3,2
7773,22/01/2013,22:39:29,10312,4,1
7774,31/05/2013,17:02:54,30368,5,1
7775,22/04/2013,11:16:42,7096,2,1
7776,27/03/2013,00:45:46,34996,4,1
7777,03/02/2013,03:18:16,24593,6,2
7778,23/03/2013,23:53:26,20303,5,1
7779,07/02/2013,15:31:42,6190,1,3
7780,07/03/2013,06:16:29,59,1,2
7781,02/04/2013,02:23:21,26018,4,3
7782,13/01/2013,16:49:01,18950,5,2
7783,30/04/2013,19:47:51,10498,2,3
7784,10/06/2013,00:25:15,11867,1,2
7785,06/05/2013,20:21:00,36249,5,2
7786,14/05/2013,15:23:37,2653,4,2
7787,21/02/2013,22:13:54,35169,4,3
7788,25/05/2013,20:12:04,18061,1,3
7789,30/01/2013,02:34:49,21530,3,1
7790,21/02/2013,04:36:23,7240,2,3
7791,27/02/2013,18:47:10,1622,6,1
7792,28/02/2013,00:49:33,1939,5,1
7793,18/02/2013,01:33:13,16224,3,3
7794,22/01/2013,00:50:19,342,5,2
7795,13/05/2013,07:06:35,2423,1,3
7796,27/04/2013,07:58:14,20418,6,2
7797,19/01/2013,10:11:29,26701,2,1
7798,16/03/2013,17:44:51,39528,3,2
7799,10/05/2013,03:51:45,38092,2,2
7800,27/02/2013,00:22:07,8131,5,2
7801,10/01/2013,02:20:44,21207,2,1
7802,11/04/2013,22:24:51,29393,1,1
7803,15/06/2013,14:20:07,36442,6,1
7804,17/01/2013,20:06:43,25776,5,2
7805,03/06/2013,02:16:35,1329,6,1
7806,19/04/2013,02:08:32,705,5,1
7807,18/03/2013,19:15:00,15077,6,2
7808,10/04/2013,10:02:23,854,4,2
7809,10/04/2013,10:59:35,686,6,1
7810,16/03/2013,04:16:44,4752,2,2
7811,14/05/2013,01:36:56,17682,1,2
7812,24/05/2013,23:35:17,18909,1,2
7813,06/02/2013,07:20:30,26481,1,1
7814,01/02/2013,17:26:11,6020,6,3
7815,07/02/2013,18:30:40,24736,2,2
7816,05/01/2013,14:28:29,33404,2,1
7817,07/03/2013,07:42:24,9520,3,2
7818,12/03/2013,00:29:03,6296,2,2
7819,09/06/2013,16:40:36,9250,4,1
7820,03/02/2013,07:35:41,32355,2,2
7821,30/05/2013,06:12:21,38330,4,3
7822,12/05/2013,11:41:30,3357,2,2
7823,24/02/2013,08:46:53,38178,6,3
7824,04/01/2013,18:30:10,29849,6,3
7825,10/01/2013,07:15:09,3020,5,1
7826,28/02/2013,12:23:40,37350,3,2
7827,07/03/2013,09:14:54,10118,5,2
7828,23/04/2013,06:51:22,20563,6,3
7829,26/04/2013,08:21:32,24472,5,2
7830,14/06/2013,05:33:25,27992,5,2
7831,25/03/2013,22:30:22,29915,3,3
7832,07/02/2013,11:11:33,5425,5,3
7833,06/01/2013,13:03:33,14528,1,3
7834,18/01/2013,23:36:39,35710,1,3
7835,09/05/2013,22:32:54,30822,2,2
7836,08/04/2013,18:25:18,6525,5,1
7837,24/03/2013,15:49:16,2762,4,3
7838,15/01/2013,13:56:25,29863,4,1
7839,15/02/2013,12:40:16,24810,1,1
7840,26/02/2013,15:23:57,39417,5,3
7841,25/05/2013,02:49:44,35491,1,1
7842,21/05/2013,12:23:29,17149,6,2
7843,08/05/2013,20:15:58,11669,4,1
7844,22/03/2013,03:57:51,20922,2,2
7845,30/01/2013,18:30:13,22636,1,3
7846,26/02/2013,17:10:51,33334,1,3
7847,01/02/2013,07:32:27,27533,4,1
7848,20/04/2013,06:48:41,563,3,1
7849,19/06/2013,17:38:45,38047,4,3
7850,27/03/2013,13:34:29,31436,1,1
7851,14/05/2013,21:02:52,23433,3,3
7852,28/02/2013,01:34:30,33764,3,2
7853,11/06/2013,21:03:59,28948,5,1
7854,15/02/2013,05:43:15,29461,2,2
7855,26/01/2013,20:53:23,34516,5,1
7856,09/03/2013,14:29:54,24931,3,3
7857,02/03/2013,18:35:11,20095,4,1
7858,17/05/2013,14:00:00,10855,4,2
7859,06/04/2013,12:28:51,30564,4,3
7860,03/04/2013,11:03:47,38532,5,1
7861,19/02/2013,05:16:43,28289,6,1
7862,08/04/2013,02:16:40,757,6,1
7863,13/05/2013,05:44:19,8406,1,1
7864,05/06/2013,18:57:24,26321,5,2
7865,18/01/2013,14:49:38,32874,4,3
7866,17/02/2013,17:25:48,31214,1,1
7867,03/05/2013,04:34:40,16890,5,3
7868,03/05/2013,12:44:57,8814,2,3
7869,18/03/2013,19:52:40,37819,3,3
7870,24/01/2013,13:30:56,38456,6,1
7871,03/06/2013,19:35:15,15010,2,2
7872,15/04/2013,07:39:23,39148,6,3
7873,20/02/2013,07:15:22,31047,2,2
7874,29/05/2013,14:58:23,25369,2,1
7875,15/04/2013,06:45:37,33819,5,2
7876,01/03/2013,23:45:53,7450,4,3
7877,01/04/2013,13:55:44,16598,6,1
7878,24/03/2013,07:13:00,32287,3,2
7879,13/01/2013,01:09:06,2763,2,3
7880,14/05/2013,20:05:22,33836,2,3
7881,18/06/2013,11:34:50,25276,6,2
7882,29/04/2013,05:00:16,29232,5,2
7883,19/01/2013,00:20:41,11044,4,1
7884,17/02/2013,23:50:53,8171,3,1
7885,23/01/2013,13:41:02,19405,5,3
7886,20/03/2013,10:57:16,12727,6,2
7887,23/01/2013,22:35:39,24665,6,1
7888,02/02/2013,14:18:54,4708,2,1
7889,16/05/2013,16:56:13,17297,1,1
7890,29/01/2013,14:35:16,292,5,2
7891,10/03/2013,02:31:32,9743,5,3
7892,03/06/2013,14:38:29,29739,4,2
7893,23/03/2013,18:56:30,13079,1,3
7894,12/02/2013,20:15:52,25776,1,1
7895,24/05/2013,09:15:44,22748,5,1
7896,27/03/2013,11:00:27,10376,6,2
7897,10/02/2013,00:00:02,37501,6,3
7898,15/03/2013,02:23:54,8625,5,3
7899,17/06/2013,05:51:37,38282,6,3
7900,19/02/2013,20:29:16,22590,4,1
7901,10/02/2013,02:54:21,35336,6,1
7902,10/05/2013,04:19:00,20219,5,1
7903,20/04/2013,06:55:11,15019,3,1
7904,26/03/2013,11:00:07,6634,3,1
7905,12/03/2013,18:35:40,5015,6,1
7906,25/01/2013,03:08:38,415,2,3
7907,17/04/2013,09:15:12,30427,6,1
7908,07/01/2013,06:43:37,27971,5,2
7909,13/05/2013,15:32:46,16104,5,2
7910,04/02/2013,09:05:12,27393,2,1
7911,04/03/2013,12:28:58,4920,1,2
7912,20/01/2013,22:20:36,31842,5,2
7913,10/03/2013,00:47:56,10273,4,3
7914,17/03/2013,09:29:12,13968,3,1
7915,09/03/2013,20:26:27,26034,2,3
7916,19/06/2013,03:29:40,9584,3,2
7917,15/01/2013,06:27:23,21346,5,2
7918,21/01/2013,22:01:43,33451,6,3
7919,11/01/2013,16:15:12,13276,1,1
7920,24/02/2013,04:49:52,24829,5,1
7921,02/02/2013,21:33:41,20100,3,2
7922,12/03/2013,23:27:56,8226,6,2
7923,17/05/2013,05:58:29,34259,3,2
7924,08/05/2013,03:00:58,37724,3,1
7925,04/02/2013,15:12:51,39393,4,2
7926,18/04/2013,06:14:48,24129,5,2
7927,11/06/2013,15:39:17,32751,2,2
7928,10/05/2013,20:04:00,35270,4,1
7929,14/01/2013,10:48:17,5290,3,3
7930,29/04/2013,13:25:02,23785,5,1
7931,12/06/2013,04:42:27,19264,5,2
7932,15/06/2013,14:24:22,25924,5,3
7933,06/02/2013,09:14:26,29769,2,3
7934,03/01/2013,08:09:59,2011,1,1
7935,25/02/2013,00:27:51,24802,3,2
7936,11/02/2013,11:00:05,26585,3,2
7937,12/05/2013,21:02:16,10679,5,3
7938,31/03/2013,16:23:57,36410,3,2
7939,16/05/2013,20:46:33,8412,6,3
7940,28/03/2013,11:57:50,20087,4,1
7941,14/05/2013,17:09:33,34520,2,1
7942,17/04/2013,02:42:26,16295,2,3
7943,08/04/2013,05:32:57,39128,1,1
7944,05/01/2013,02:58:56,31325,2,3
7945,10/06/2013,22:27:51,7729,4,3
7946,08/01/2013,02:06:40,23047,4,3
7947,14/03/2013,08:05:08,2978,1,1
7948,09/03/2013,16:58:14,138,4,3
7949,02/03/2013,05:39:20,32042,1,3
7950,17/01/2013,03:57:14,5057,1,2
7951,17/02/2013,15:06:02,15629,2,3
7952,03/06/2013,06:17:57,19070,3,2
7953,14/03/2013,17:35:28,9603,3,1
7954,23/05/2013,02:18:57,346,3,2
7955,12/03/2013,18:17:48,11347,6,3
7956,06/04/2013,00:59:12,34153,3,3
7957,14/05/2013,03:50:14,13409,1,3
7958,29/05/2013,09:19:43,10021,4,2
7959,03/03/2013,06:22:03,28852,4,3
7960,01/02/2013,04:13:52,36809,3,1
7961,30/05/2013,19:20:25,8743,1,1
7962,19/06/2013,01:45:46,35667,4,1
7963,16/02/2013,08:18:21,4721,4,1
7964,12/03/2013,18:38:52,25012,1,3
7965,12/04/2013,19:05:29,1202,1,1
7966,07/01/2013,17:15:48,3818,6,1
7967,14/02/2013,12:53:29,14951,6,1
7968,27/02/2013,02:35:42,21839,2,1
7969,21/01/2013,12:39:21,16951,1,2
7970,13/02/2013,22:36:33,30607,3,3
7971,06/06/2013,03:13:58,35316,3,1
7972,10/02/2013,17:57:44,9527,6,3
7973,22/05/2013,08:26:47,10835,1,2
7974,21/03/2013,22:22:14,9758,1,3
7975,06/02/2013,15:14:25,21135,4,3
7976,10/04/2013,20:47:25,7154,1,3
7977,12/06/2013,19:36:51,7963,6,2
7978,12/04/2013,18:20:27,37004,3,3
7979,08/02/2013,14:54:11,37075,3,3
7980,06/03/2013,00:06:27,10091,1,3
7981,04/03/2013,01:25:47,34387,6,3
7982,22/02/2013,12:06:57,34092,1,3
7983,14/04/2013,19:14:39,17627,6,2
7984,15/02/2013,00:20:50,39329,3,1
7985,10/04/2013,04:02:00,2529,2,2
7986,18/01/2013,09:11:47,25464,6,3
7987,20/04/2013,03:50:01,28861,2,3
7988,14/02/2013,00:43:42,38816,4,3
7989,09/06/2013,14:25:38,6927,3,1
7990,06/05/2013,12:59:24,10779,4,2
7991,28/02/2013,09:43:41,32108,4,3
7992,10/06/2013,14:58:21,8924,1,1
7993,07/04/2013,23:34:59,15992,2,2
7994,25/01/2013,03:05:12,26365,4,2
7995,28/05/2013,04:43:01,166,4,1
7996,07/02/2013,12:43:53,14176,4,2
7997,02/04/2013,20:32:38,35341,4,1
7998,06/01/2013,18:10:50,38749,3,2
7999,18/02/2013,19:44:50,6680,5,3
8000,15/03/2013,14:05:54,33359,2,1
8001,02/03/2013,05:23:34,28367,3,2
8002,31/05/2013,14:01:06,3382,4,2
8003,03/04/2013,07:24:16,39310,4,1
8004,18/01/2013,18:35:03,30141,4,3
8005,08/04/2013,22:57:43,9664,2,1
8006,06/01/2013,12:44:37,31674,5,1
8007,22/05/2013,03:19:16,17312,2,2
8008,14/04/2013,11:55:36,32318,6,1
8009,12/03/2013,09:09:44,16916,2,2
8010,12/01/2013,10:00:55,19497,6,2
8011,22/01/2013,01:23:31,24152,1,1
8012,08/05/2013,12:06:41,17827,1,3
8013,19/03/2013,15:48:02,36904,3,3
8014,10/05/2013,00:16:32,20229,2,3
8015,10/03/2013,15:40:04,15797,4,2
8016,06/06/2013,01:58:41,15632,3,1
8017,26/05/2013,17:46:11,11226,4,3
8018,26/01/2013,06:32:22,15520,5,2
8019,30/04/2013,15:48:14,35283,4,3
8020,10/02/2013,09:47:25,39627,2,1
8021,11/05/2013,00:28:32,17375,5,2
8022,05/04/2013,07:05:07,26858,2,3
8023,02/02/2013,04:56:19,14204,5,1
8024,08/06/2013,05:08:15,3670,6,1
8025,24/04/2013,23:23:00,10792,6,3
8026,04/05/2013,17:24:54,1098,1,1
8027,05/06/2013,10:52:38,11737,2,1
8028,11/06/2013,03:33:01,15861,4,1
8029,08/01/2013,09:33:28,3521,3,1
8030,22/02/2013,15:51:59,33041,2,1
8031,14/05/2013,07:27:10,31830,5,3
8032,15/03/2013,11:12:06,20231,1,2
8033,24/03/2013,01:04:04,5090,1,2
8034,17/02/2013,07:14:51,18234,2,1
8035,15/06/2013,04:56:46,9188,2,2
8036,24/03/2013,23:04:03,3909,5,3
8037,14/01/2013,18:08:04,21244,5,1
8038,31/01/2013,20:52:06,39061,2,2
8039,13/06/2013,02:25:51,4656,1,2
8040,06/04/2013,05:55:32,37939,6,3
8041,10/06/2013,09:53:46,16157,3,3
8042,06/02/2013,13:20:52,37306,1,1
8043,25/04/2013,04:55:35,20658,2,3
8044,23/02/2013,19:33:46,29854,5,2
8045,22/05/2013,06:39:58,33736,6,3
8046,02/04/2013,12:34:06,16267,5,1
8047,02/04/2013,02:13:46,17294,3,2
8048,15/04/2013,11:34:12,36126,1,1
8049,12/04/2013,13:33:26,3670,4,2
8050,18/02/2013,05:09:12,25576,1,2
8051,28/03/2013,04:17:59,39720,4,2
8052,24/02/2013,03:05:53,32627,1,1
8053,13/05/2013,07:20:53,7805,2,2
8054,10/02/2013,11:50:38,31838,2,1
8055,08/02/2013,18:04:35,17451,4,1
8056,07/05/2013,20:56:52,11227,2,3
8057,08/03/2013,20:28:01,32521,1,3
8058,02/02/2013,09:08:57,28210,1,2
8059,31/05/2013,00:35:53,6197,6,1
8060,19/01/2013,01:22:24,641,1,2
8061,04/01/2013,13:58:05,2699,6,1
8062,06/02/2013,09:38:39,26055,5,1
8063,15/04/2013,21:18:14,12869,3,3
8064,09/03/2013,16:58:14,19667,1,2
8065,23/04/2013,15:22:32,22903,4,2
8066,20/04/2013,19:17:29,21792,4,2
8067,22/02/2013,08:23:17,34367,3,3
8068,30/01/2013,08:01:28,20932,6,1
8069,15/05/2013,19:16:03,1442,2,1
8070,03/03/2013,04:09:43,2061,3,1
8071,02/02/2013,20:05:03,30788,3,3
8072,21/04/2013,05:41:46,13260,3,3
8073,14/05/2013,18:28:45,2877,3,3
8074,21/04/2013,04:55:40,20340,5,1
8075,01/05/2013,19:45:20,3670,3,1
8076,13/05/2013,16:25:06,809,2,2
8077,10/04/2013,11:47:55,4656,2,2
8078,14/05/2013,15:30:19,28127,1,3
8079,08/03/2013,11:39:46,39896,4,3
8080,16/02/2013,14:52:33,27088,1,1
8081,16/02/2013,08:01:39,23456,5,2
8082,21/01/2013,16:13:12,33822,1,1
8083,15/05/2013,08:17:21,31903,4,1
8084,14/05/2013,18:57:03,21981,5,2
8085,27/05/2013,04:17:10,26892,3,2
8086,17/02/2013,05:52:13,12423,1,2
8087,09/05/2013,02:05:35,34781,1,1
8088,25/04/2013,09:59:59,39901,4,3
8089,05/04/2013,18:26:03,16187,5,1
8090,16/05/2013,03:03:57,39172,6,3
8091,24/03/2013,00:33:59,30933,3,1
8092,29/01/2013,19:50:38,7209,3,2
8093,18/02/2013,21:29:05,35457,4,2
8094,05/02/2013,17:12:43,10275,5,3
8095,30/01/2013,21:28:18,2886,5,1
8096,15/04/2013,15:50:43,27004,2,3
8097,05/02/2013,05:53:07,33220,1,1
8098,31/03/2013,19:31:13,3805,5,2
8099,06/03/2013,23:08:09,24892,2,2
8100,18/03/2013,13:26:31,19438,1,3
8101,03/04/2013,23:32:23,31744,6,2
8102,17/04/2013,22:24:58,23938,6,1
8103,15/01/2013,14:40:16,13957,1,1
8104,10/05/2013,11:31:22,5647,5,2
8105,26/05/2013,09:26:58,29894,5,1
8106,16/05/2013,21:43:07,1630,5,1
8107,26/02/2013,21:00:11,30884,4,1
8108,26/05/2013,00:00:31,33446,1,1
8109,07/05/2013,04:50:44,35056,6,3
8110,08/05/2013,17:58:20,14859,3,3
8111,26/05/2013,15:34:34,32006,6,2
8112,04/01/2013,07:01:24,32915,2,2
8113,30/03/2013,07:41:15,29811,2,1
8114,13/04/2013,03:17:50,21571,6,2
8115,05/01/2013,11:36:54,22188,5,3
8116,06/03/2013,15:01:25,19978,1,3
8117,22/02/2013,04:24:21,8940,5,1
8118,07/05/2013,22:08:39,8441,5,3
8119,24/01/2013,04:48:59,9756,5,3
8120,02/05/2013,13:15:56,36124,2,3
8121,17/04/2013,22:45:39,32417,1,2
8122,18/04/2013,12:18:57,28579,2,1
8123,29/04/2013,18:20:36,13959,6,2
8124,29/03/2013,03:58:50,22387,5,2
8125,30/03/2013,03:41:33,10007,1,1
8126,18/05/2013,02:38:34,11311,1,3
8127,06/03/2013,03:00:06,25596,4,3
8128,09/04/2013,01:38:28,35703,2,1
8129,05/04/2013,16:02:28,23075,6,1
8130,13/05/2013,01:40:45,37148,4,1
8131,18/05/2013,23:28:09,31433,1,2
8132,02/01/2013,22:40:58,25780,2,2
8133,06/04/2013,00:00:18,39268,6,3
8134,04/04/2013,21:47:53,21085,6,1
8135,14/02/2013,15:27:22,23034,5,2
8136,29/03/2013,21:03:51,595,6,1
8137,28/04/2013,07:13:12,5651,2,1
8138,05/06/2013,17:03:35,37333,5,2
8139,05/06/2013,12:40:07,631,4,1
8140,31/01/2013,19:02:24,18653,1,3
8141,28/01/2013,15:19:46,35960,1,1
8142,06/05/2013,23:13:46,8634,5,1
8143,03/03/2013,20:27:11,32653,3,1
8144,06/02/2013,16:30:56,16134,6,2
8145,16/01/2013,08:55:09,17583,3,2
8146,04/01/2013,02:19:05,13261,2,3
8147,21/03/2013,14:59:42,1558,1,2
8148,18/02/2013,12:21:59,7034,3,3
8149,11/05/2013,16:41:55,13874,3,1
8150,17/02/2013,04:01:11,32846,2,1
8151,04/05/2013,00:56:53,36559,1,2
8152,10/04/2013,21:05:29,4451,6,1
8153,05/05/2013,16:47:50,7467,5,3
8154,18/04/2013,14:25:34,14150,1,2
8155,11/05/2013,18:21:56,3912,5,3
8156,04/04/2013,22:10:37,21123,4,2
8157,21/02/2013,12:03:06,20177,2,2
8158,17/04/2013,20:23:08,7899,4,1
8159,19/04/2013,19:48:53,35341,3,2
8160,16/06/2013,01:32:57,37353,6,1
8161,19/02/2013,07:09:45,15131,2,2
8162,13/04/2013,07:53:18,37824,2,3
8163,15/06/2013,00:32:38,5283,6,2
8164,05/01/2013,10:29:01,34435,3,2
8165,20/03/2013,09:35:31,36751,6,1
8166,28/02/2013,02:50:59,3019,2,3
8167,25/02/2013,02:34:44,37516,6,2
8168,01/02/2013,05:21:18,1720,1,3
8169,21/03/2013,14:04:45,14214,4,1
8170,15/01/2013,04:39:52,6733,2,1
8171,13/01/2013,03:37:32,11856,4,1
8172,28/02/2013,05:35:36,35436,5,3
8173,21/04/2013,08:38:51,24013,6,3
8174,25/01/2013,04:54:47,34749,5,3
8175,20/05/2013,19:39:06,11489,3,1
8176,06/03/2013,09:13:49,17392,3,2
8177,02/06/2013,21:58:44,17244,1,3
8178,14/06/2013,01:35:22,36455,2,3
8179,19/01/2013,12:01:19,21617,2,2
8180,29/01/2013,23:24:14,11688,5,3
8181,26/02/2013,22:01:51,27246,2,1
8182,21/01/2013,21:13:36,31718,4,1
8183,31/05/2013,12:03:55,2,1,1
8184,26/04/2013,21:11:57,7562,4,1
8185,16/04/2013,09:46:10,3217,5,3
8186,04/04/2013,23:17:51,36729,2,3
8187,08/02/2013,17:56:41,10054,6,1
8188,07/04/2013,02:12:05,6488,5,2
8189,19/01/2013,09:53:49,25428,2,1
8190,27/02/2013,23:15:46,11899,3,3
